STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101214,0.04,1,0.3,0.09,2,0.7,0.28,4,1.5,1.28,3.2,37.80,31.6,363,178,51,17,309,25,143,80,194,77,2,22,8,29.1,12.5,35.3,22.9,10.8,6.0,11.0,11.3
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101215,0.04,1,0.3,0.09,2,0.7,0.28,4,1.5,1.36,3.5,37.88,31.9,362,176,50,17,319,26,151,85,198,78,2,23,8,28.8,12.5,35.0,22.6,10.8,6.0,11.0,11.4
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101216,0.04,1,0.3,0.09,2,0.7,0.28,5,1.5,1.44,3.8,37.96,32.2,361,175,50,17,330,27,159,89,202,80,2,24,9,28.5,12.5,34.8,22.3,10.9,6.1,11.1,11.5
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101217,0.04,1,0.3,0.09,2,0.7,0.28,5,1.5,1.52,4.1,38.04,32.5,359,174,49,16,341,29,167,94,205,81,2,24,9,28.3,12.5,34.5,22.0,10.9,6.1,11.1,11.6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101218,0.04,1,0.3,0.09,2,0.7,0.27,5,1.5,1.59,4.4,38.11,32.8,358,172,49,16,351,30,175,98,209,82,2,25,9,28.0,12.5,34.3,21.8,11.0,6.1,11.2,11.7
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101219,0.03,1,0.3,0.09,2,0.7,0.27,5,1.5,1.67,4.7,38.19,33.1,358,171,49,16,362,31,183,103,213,83,2,25,9,27.8,12.5,34.0,21.5,11.0,6.1,11.2,11.7
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101220,0.03,1,0.3,0.09,2,0.7,0.27,5,1.5,1.75,5.0,38.27,33.4,357,171,48,15,372,32,191,107,216,85,2,26,10,27.6,12.5,33.8,21.3,11.1,6.1,11.2,11.8
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101221,0.03,1,0.3,0.09,2,0.7,0.27,5,1.6,1.82,5.3,38.34,33.7,356,170,48,15,383,33,199,112,219,86,2,26,10,27.3,12.5,33.6,21.1,11.1,6.2,11.2,11.8
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101222,0.03,1,0.3,0.09,2,0.7,0.27,5,1.6,1.90,5.7,38.42,34.1,355,169,47,15,393,34,207,116,222,87,2,26,10,27.1,12.5,33.4,20.9,11.2,6.2,11.2,11.9
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101223,0.03,1,0.3,0.09,3,0.7,0.26,5,1.6,1.98,6.0,38.50,34.4,354,167,47,15,403,36,215,120,225,88,2,27,11,26.9,12.6,33.2,20.7,11.2,6.2,11.3,12.0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101224,0.03,1,0.3,0.08,3,0.7,0.26,5,1.6,2.05,6.3,38.57,34.7,354,167,47,14,413,36,222,124,227,90,2,27,11,26.7,12.6,33.0,20.5,11.2,6.2,11.3,12.0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101225,0.03,1,0.3,0.08,3,0.7,0.26,5,1.6,2.13,6.6,38.65,35.0,353,166,46,14,423,37,230,128,230,91,2,27,11,26.6,12.6,32.9,20.3,11.2,6.2,11.3,12.0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101226,0.03,1,0.3,0.08,3,0.7,0.26,5,1.6,2.20,6.9,38.72,35.4,352,165,46,14,432,38,237,132,232,93,2,28,12,26.4,12.6,32.7,20.1,11.3,6.2,11.3,12.1
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101227,0.03,2,0.3,0.08,3,0.7,0.26,5,1.6,2.27,7.3,38.79,35.7,351,164,46,14,442,39,245,136,234,94,2,28,12,26.2,12.7,32.6,19.9,11.3,6.3,11.3,12.1
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101228,0.03,2,0.3,0.08,3,0.7,0.26,5,1.6,2.35,7.6,38.87,36.1,350,164,46,14,451,40,252,139,235,95,2,28,12,26.1,12.7,32.4,19.7,11.4,6.3,11.4,12.2
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101229,0.03,2,0.3,0.08,3,0.7,0.25,5,1.6,2.42,8.0,38.94,36.4,350,164,46,14,460,41,259,143,237,96,2,28,13,26.0,12.7,32.3,19.6,11.4,6.3,11.4,12.3
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101230,0.03,2,0.3,0.08,3,0.7,0.25,5,1.6,2.49,8.4,39.01,36.8,349,163,45,13,469,41,265,147,238,97,2,28,13,25.8,12.8,32.2,19.4,11.4,6.3,11.4,12.3
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20101231,0.03,2,0.3,0.08,3,0.7,0.25,5,1.6,2.57,8.7,39.09,37.1,349,163,45,13,478,42,272,151,240,98,2,29,13,25.7,12.8,32.1,19.3,11.4,6.3,11.4,12.3
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100101,0.04,2,0.5,0.09,3,1.1,0.27,5,2.0,0.07,0.2,0.07,0.2,337,165,43,12,505,33,300,163,159,107,0,27,9,24.0,14.6,31.4,16.7,11.8,7.0,11.8,12.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100102,0.04,2,0.5,0.09,3,1.1,0.27,5,2.0,0.15,0.5,0.15,0.5,336,164,43,12,513,33,307,167,161,108,0,27,9,23.9,14.6,31.2,16.6,11.8,7.0,11.8,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100103,0.04,2,0.5,0.09,3,1.1,0.26,5,2.0,0.22,0.7,0.22,0.7,335,164,43,12,522,33,314,171,162,110,0,27,9,23.8,14.6,31.1,16.5,11.8,7.0,11.8,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100104,0.04,2,0.5,0.09,3,1.1,0.26,5,2.0,0.29,1.0,0.29,1.0,334,164,42,12,530,33,322,176,164,111,0,28,9,23.7,14.7,31.0,16.4,11.8,7.0,11.8,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100105,0.04,2,0.5,0.09,3,1.1,0.26,5,2.0,0.36,1.3,0.36,1.3,333,163,42,12,539,33,329,180,167,113,0,28,9,23.6,14.7,30.9,16.2,11.8,7.0,11.8,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100106,0.04,2,0.5,0.09,3,1.1,0.26,5,2.0,0.43,1.5,0.43,1.5,332,163,41,11,548,32,336,184,169,115,0,28,9,23.5,14.7,30.8,16.1,11.8,7.0,11.8,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100107,0.04,2,0.5,0.09,3,1.1,0.26,5,2.0,0.51,1.8,0.51,1.8,331,162,40,11,556,32,344,188,171,116,0,28,9,23.4,14.7,30.7,16.0,11.8,7.0,11.7,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100108,0.04,2,0.5,0.09,3,1.0,0.25,5,2.0,0.58,2.0,0.58,2.0,330,162,40,11,564,31,351,192,172,117,0,28,9,23.3,14.7,30.6,15.9,11.8,7.0,11.7,13.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100109,0.04,2,0.5,0.09,4,1.0,0.25,6,2.0,0.65,2.3,0.65,2.3,329,161,39,11,571,31,357,196,174,118,0,28,9,23.2,14.7,30.6,15.8,11.8,7.0,11.7,13.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100110,0.04,2,0.5,0.09,4,1.0,0.25,6,2.0,0.72,2.6,0.72,2.6,328,161,38,10,578,30,364,200,176,119,0,28,9,23.1,14.8,30.5,15.7,11.8,7.0,11.6,13.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100111,0.04,2,0.5,0.09,4,1.0,0.25,6,2.0,0.79,2.8,0.79,2.8,327,160,37,10,585,30,370,203,177,119,0,28,9,23.0,14.8,30.4,15.6,11.8,6.9,11.6,13.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100112,0.04,2,0.5,0.09,4,1.0,0.25,6,2.0,0.86,3.1,0.86,3.1,326,160,37,10,590,29,375,206,178,120,0,28,8,23.0,14.8,30.4,15.6,11.7,6.9,11.6,13.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100113,0.04,2,0.5,0.09,4,1.0,0.25,6,2.0,0.93,3.3,0.93,3.3,324,159,36,10,595,28,380,208,178,121,0,28,8,22.9,14.8,30.3,15.5,11.7,6.9,11.5,13.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100114,0.04,2,0.5,0.09,4,1.0,0.25,6,2.0,0.99,3.6,0.99,3.6,323,158,35,9,600,28,384,211,179,121,0,28,8,22.9,14.9,30.3,15.4,11.7,6.9,11.5,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100115,0.04,2,0.5,0.09,4,1.0,0.24,6,2.0,1.05,3.9,1.05,3.9,322,158,35,9,604,27,388,213,180,122,0,28,8,22.8,14.9,30.3,15.3,11.7,6.9,11.5,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100116,0.04,2,0.5,0.09,4,1.0,0.24,6,2.0,1.12,4.1,1.12,4.1,321,157,34,9,608,27,391,215,181,123,0,28,8,22.8,14.9,30.2,15.3,11.7,6.9,11.5,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100117,0.04,2,0.5,0.09,4,1.0,0.24,6,2.0,1.19,4.4,1.19,4.4,320,156,33,8,611,26,394,216,182,123,0,28,8,22.7,15.0,30.2,15.2,11.7,6.9,11.4,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100118,0.04,2,0.5,0.09,4,1.0,0.24,6,2.0,1.25,4.7,1.25,4.7,319,156,33,8,613,26,396,218,183,124,0,28,8,22.7,15.0,30.2,15.2,11.6,6.9,11.4,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100119,0.04,2,0.5,0.09,4,1.0,0.24,6,2.0,1.31,5.0,1.31,5.0,318,155,32,7,615,26,398,218,184,125,0,28,8,22.7,15.1,30.2,15.2,11.6,6.9,11.4,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100120,0.04,2,0.5,0.09,4,1.0,0.24,6,2.0,1.37,5.3,1.37,5.3,318,155,32,7,617,26,400,219,185,125,0,28,8,22.7,15.1,30.2,15.1,11.6,6.9,11.4,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100121,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.43,5.6,1.43,5.6,317,154,31,7,618,26,400,219,186,126,0,28,8,22.7,15.1,30.3,15.1,11.6,6.9,11.4,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100122,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.49,5.8,1.49,5.8,316,154,31,6,618,26,401,218,186,126,0,28,8,22.7,15.2,30.3,15.1,11.6,6.9,11.5,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100123,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.55,6.1,1.55,6.1,316,153,30,6,617,26,400,218,187,126,0,28,8,22.7,15.2,30.4,15.1,11.7,6.9,11.5,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100124,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.60,6.4,1.60,6.4,315,153,30,6,617,27,399,217,187,126,0,28,8,22.8,15.3,30.4,15.2,11.7,6.9,11.5,12.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100125,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.66,6.7,1.66,6.7,314,152,29,6,615,27,397,215,187,126,0,28,8,22.8,15.3,30.5,15.2,11.6,6.9,11.5,12.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100126,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.71,6.9,1.71,6.9,313,151,29,5,613,27,395,214,187,126,0,28,8,22.9,15.4,30.6,15.2,11.6,6.9,11.5,12.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100127,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.77,7.2,1.77,7.2,313,151,29,5,611,28,392,213,188,126,0,28,8,23.0,15.4,30.7,15.3,11.6,6.9,11.5,12.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100128,0.04,2,0.5,0.09,4,1.0,0.23,6,2.0,1.83,7.5,1.83,7.5,312,150,29,5,608,28,389,211,187,126,0,28,8,23.1,15.4,30.8,15.3,11.6,6.8,11.5,12.7
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100129,0.04,2,0.5,0.09,4,1.0,0.23,6,2.1,1.88,7.8,1.88,7.8,312,150,29,5,604,28,386,209,187,125,0,28,8,23.2,15.5,30.9,15.4,11.5,6.8,11.5,12.7
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100130,0.04,2,0.5,0.09,4,1.0,0.24,6,2.1,1.93,8.1,1.93,8.1,312,150,29,5,599,29,382,208,187,125,0,29,8,23.3,15.5,31.0,15.5,11.5,6.8,11.4,12.6
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100131,0.04,2,0.5,0.09,4,1.0,0.24,6,2.1,1.99,8.4,1.99,8.4,312,150,29,5,594,29,378,206,186,124,0,29,8,23.4,15.6,31.2,15.6,11.5,6.8,11.4,12.6
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100201,0.04,2,0.5,0.09,4,1.0,0.24,6,2.1,0.05,0.3,2.04,8.7,311,150,29,5,588,30,373,204,185,123,0,29,8,23.5,15.6,31.3,15.7,11.4,6.8,11.4,12.5
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100202,0.04,2,0.5,0.09,3,1.0,0.24,6,2.1,0.11,0.6,2.10,9.0,311,150,29,5,581,30,369,201,184,122,0,29,8,23.7,15.7,31.5,15.9,11.4,6.8,11.4,12.4
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100203,0.04,2,0.6,0.09,3,1.0,0.24,6,2.1,0.16,0.9,2.15,9.3,310,149,29,5,575,31,364,199,182,121,0,29,8,23.9,15.7,31.7,16.0,11.3,6.8,11.4,12.3
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100204,0.04,2,0.6,0.09,3,1.0,0.24,6,2.2,0.21,1.2,2.20,9.6,310,149,29,5,568,31,359,196,181,120,0,29,8,24.0,15.7,31.9,16.2,11.3,6.8,11.3,12.2
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100205,0.04,2,0.6,0.09,3,1.0,0.25,6,2.2,0.27,1.6,2.26,10.0,310,150,30,6,560,32,354,193,179,120,0,29,8,24.2,15.8,32.1,16.3,11.2,6.8,11.3,12.2
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100206,0.04,2,0.6,0.09,3,1.0,0.25,6,2.2,0.32,1.9,2.31,10.3,310,150,30,6,553,33,349,190,178,119,0,30,8,24.4,15.8,32.3,16.5,11.1,6.8,11.3,12.1
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100207,0.04,2,0.6,0.09,3,1.0,0.25,6,2.2,0.37,2.2,2.36,10.6,310,151,31,6,545,33,343,187,176,118,0,30,8,24.7,15.8,32.6,16.7,11.1,6.7,11.2,12.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100208,0.04,2,0.6,0.09,3,1.0,0.25,6,2.3,0.43,2.5,2.42,10.9,310,151,32,6,537,34,337,184,175,118,0,30,8,24.9,15.9,32.8,17.0,11.0,6.7,11.2,11.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100209,0.04,2,0.6,0.09,3,1.0,0.26,6,2.3,0.48,2.8,2.47,11.2,311,152,32,7,529,34,331,181,174,117,0,31,8,25.1,15.9,33.1,17.2,10.9,6.7,11.2,11.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100210,0.04,2,0.6,0.10,3,1.0,0.26,6,2.3,0.54,3.1,2.53,11.5,312,153,33,7,520,35,325,178,172,117,0,32,8,25.4,15.9,33.4,17.4,10.9,6.7,11.1,11.7
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100211,0.04,2,0.6,0.10,3,1.0,0.27,6,2.4,0.60,3.4,2.59,11.8,313,155,34,7,512,35,320,175,171,116,0,32,8,25.7,16.0,33.6,17.7,10.8,6.7,11.1,11.6
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100212,0.04,2,0.6,0.10,3,1.0,0.27,6,2.4,0.66,3.7,2.65,12.1,315,156,35,8,503,35,314,172,169,114,0,32,8,25.9,16.0,33.9,18.0,10.8,6.7,11.1,11.5
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100213,0.04,2,0.6,0.10,3,1.0,0.27,6,2.4,0.73,4.0,2.72,12.4,316,157,36,8,494,36,307,169,168,113,0,33,9,26.2,16.0,34.2,18.2,10.7,6.7,11.1,11.4
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100214,0.04,2,0.6,0.10,3,1.0,0.28,6,2.5,0.80,4.3,2.79,12.7,317,159,37,9,484,36,301,165,166,112,0,33,9,26.5,16.0,34.6,18.5,10.7,6.6,11.1,11.3
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100215,0.04,2,0.6,0.10,3,1.0,0.28,6,2.5,0.86,4.5,2.85,12.9,318,160,38,9,475,35,295,161,164,110,0,33,9,26.9,16.0,34.9,18.8,10.7,6.6,11.1,11.3
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100216,0.04,2,0.6,0.10,3,1.0,0.29,6,2.5,0.92,4.8,2.91,13.2,319,161,38,10,465,35,289,158,162,109,0,33,8,27.2,16.1,35.2,19.1,10.6,6.6,11.1,11.2
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100217,0.04,2,0.6,0.10,3,1.0,0.29,6,2.5,0.99,5.1,2.98,13.5,320,162,39,10,456,34,282,154,160,107,0,33,8,27.5,16.1,35.5,19.5,10.6,6.6,11.2,11.1
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100218,0.04,2,0.6,0.10,3,1.0,0.29,6,2.5,1.06,5.4,3.05,13.8,321,164,40,11,445,34,275,151,157,105,0,33,8,27.8,16.1,35.9,19.8,10.6,6.6,11.2,11.1
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100219,0.04,2,0.6,0.10,3,1.0,0.30,6,2.6,1.13,5.6,3.12,14.0,322,165,40,11,435,33,269,148,155,104,0,33,9,28.2,16.1,36.2,20.1,10.6,6.6,11.2,11.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100220,0.04,2,0.6,0.10,3,1.0,0.30,6,2.6,1.20,5.9,3.19,14.3,323,166,41,12,425,32,262,144,153,102,0,33,9,28.5,16.1,36.6,20.5,10.5,6.6,11.2,10.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100221,0.04,2,0.6,0.11,3,1.0,0.30,6,2.6,1.27,6.2,3.26,14.6,324,167,42,13,414,31,255,141,151,100,0,33,9,28.9,16.2,37.0,20.8,10.5,6.6,11.2,10.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100222,0.04,2,0.6,0.11,3,1.0,0.31,6,2.6,1.35,6.4,3.34,14.8,325,169,43,13,403,30,248,138,149,99,0,33,9,29.3,16.2,37.3,21.2,10.5,6.6,11.3,10.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100223,0.04,2,0.6,0.11,3,1.0,0.31,6,2.7,1.43,6.7,3.42,15.1,326,171,43,13,392,29,241,135,147,98,0,33,9,29.6,16.2,37.7,21.5,10.5,6.6,11.3,10.7
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100224,0.04,2,0.6,0.11,3,1.0,0.31,6,2.7,1.51,7.0,3.50,15.4,328,172,44,14,382,28,235,132,144,96,0,33,9,30.0,16.2,38.1,21.9,10.4,6.7,11.3,10.6
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100225,0.04,2,0.6,0.11,3,1.0,0.32,6,2.7,1.60,7.2,3.59,15.6,329,174,45,14,372,27,229,129,142,95,0,33,9,30.4,16.2,38.5,22.3,10.4,6.7,11.4,10.6
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100226,0.04,2,0.6,0.11,3,1.0,0.32,6,2.7,1.68,7.4,3.67,15.8,330,175,45,14,361,26,223,125,140,93,0,33,9,30.8,16.2,38.9,22.6,10.4,6.7,11.4,10.5
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100227,0.04,2,0.6,0.11,3,1.0,0.32,6,2.7,1.76,7.7,3.75,16.1,331,177,45,15,351,25,217,122,138,91,0,33,9,31.1,16.3,39.3,23.0,10.4,6.7,11.5,10.4
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100228,0.04,2,0.6,0.11,3,1.0,0.32,6,2.7,1.85,7.9,3.84,16.3,332,178,45,15,341,24,210,119,135,90,0,32,9,31.5,16.3,39.7,23.4,10.4,6.7,11.5,10.3
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100301,0.04,1,0.6,0.11,3,1.0,0.32,6,2.7,0.09,0.2,3.93,16.5,334,180,46,15,321,22,198,112,130,87,0,31,8,31.9,16.3,40.1,23.8,10.4,6.8,11.6,10.3
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100302,0.04,1,0.6,0.11,3,1.0,0.32,6,2.7,0.17,0.4,4.01,16.7,336,182,46,15,310,21,191,108,128,85,0,31,8,32.3,16.3,40.5,24.1,10.4,6.8,11.6,10.2
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100303,0.04,1,0.6,0.12,3,1.0,0.32,6,2.7,0.26,0.6,4.10,16.9,337,184,46,15,300,20,184,105,126,83,0,31,8,32.7,16.4,40.9,24.5,10.3,6.8,11.6,10.1
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100304,0.04,1,0.5,0.12,3,1.0,0.32,6,2.7,0.34,0.8,4.18,17.1,338,185,47,16,289,19,177,101,123,81,0,30,8,33.1,16.4,41.3,24.9,10.3,6.8,11.7,10.1
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100305,0.04,1,0.5,0.12,3,1.0,0.32,6,2.7,0.43,1.0,4.27,17.3,340,187,47,16,278,17,170,98,120,79,0,30,8,33.5,16.5,41.7,25.2,10.3,6.8,11.7,10.0
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100306,0.04,1,0.5,0.12,3,1.0,0.33,6,2.7,0.51,1.2,4.35,17.5,341,188,47,16,268,16,163,94,117,77,0,29,8,33.9,16.5,42.1,25.6,10.3,6.9,11.7,9.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100307,0.04,1,0.5,0.12,3,1.0,0.33,6,2.7,0.60,1.3,4.44,17.6,342,190,48,16,257,15,156,91,115,75,0,28,8,34.2,16.5,42.5,26.0,10.3,6.9,11.8,9.9
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100308,0.04,1,0.5,0.12,3,1.0,0.33,6,2.7,0.69,1.5,4.53,17.8,343,191,48,16,246,14,149,87,112,73,0,27,8,34.6,16.6,42.9,26.3,10.3,6.9,11.8,9.8
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100309,0.04,1,0.5,0.12,3,1.0,0.33,6,2.7,0.77,1.7,4.61,18.0,344,193,48,16,235,13,142,83,109,71,0,26,7,35.0,16.6,43.3,26.7,10.3,7.0,11.9,9.7
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100310,0.04,1,0.5,0.12,3,1.0,0.33,6,2.7,0.85,1.9,4.69,18.2,345,193,49,16,225,12,135,79,106,69,0,25,7,35.4,16.7,43.8,27.1,10.2,7.0,11.9,9.7
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100311,0.04,1,0.5,0.12,3,1.0,0.33,6,2.7,0.93,2.1,4.77,18.4,344,194,49,15,214,11,128,75,103,67,0,24,7,35.8,16.7,44.2,27.4,10.2,7.0,11.9,9.6
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100312,0.04,1,0.5,0.13,3,1.0,0.33,6,2.7,1.01,2.2,4.85,18.5,344,195,49,15,204,10,121,71,100,65,0,23,7,36.2,16.8,44.6,27.8,10.2,7.0,12.0,9.5
GHCND:USC00116616,PARK FOREST IL US,216.4,41.4947,-87.6802,20100313,0.04,1,-66.6,0.13,3,-66.6,0.34,6,-66.6,1.09,2.4,4.93,18.7,344,196,49,15,195,9,115,67,97,63,0,22,7,36.6,16.9,45.0,28.1,10.2,7.1,12.0,9.5
